method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct,type,extreme
cross_scenario,k_medoids,448376330,25,5.706e7,12.4011859,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,47449323,25,5.70874e7,13.2316479,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1161276258,27,5.70369e7,13.9791914,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1233541653,27,5.70664e7,15.7705823,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1267936167,27,5.70478e7,13.2755372,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1653248667,27,5.70657e7,14.8556227,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2437521778,27,5.70709e7,13.949298,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2524306086,27,5.7043e7,14.1694758,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2606414571,27,5.70596e7,13.8761188,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2821296471,27,5.70558e7,14.2163277,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3155655383,27,5.70713e7,14.5679111,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,463779685,27,5.70425e7,15.1393257,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1113698075,29,5.70663e7,15.070605,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1125327650,29,5.70114e7,16.3195071,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1398119942,29,5.70339e7,16.5344099,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1669407957,29,5.70474e7,15.8969293,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1792506398,29,5.70016e7,17.6239557,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2439649745,29,5.70178e7,16.4446183,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2730667678,29,5.70434e7,15.8977023,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2843080965,29,5.70415e7,15.7261434,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3434031776,29,5.70434e7,15.7015067,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,950202798,29,5.70239e7,15.31271,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1042382051,3,5.9465e7,0.6562508,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1617230705,3,6.05435e7,0.663713,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1690918982,3,6.07748e7,0.6488472,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2011904635,3,5.95067e7,1.0358502,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,208019063,3,6.05435e7,0.6454815,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2175589206,3,6.07748e7,0.6221133,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2331872192,3,6.05435e7,0.6758429,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2859914000,3,6.0544e7,0.6895092,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3409952330,3,6.0544e7,0.7594614,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,488813374,3,6.0544e7,1.1184305,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1349996306,31,5.69039e7,16.5371732,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1462714024,31,5.69123e7,15.9619316,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1579127763,31,5.69325e7,16.4959218,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1648351254,31,5.69134e7,17.7867084,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2030289235,31,5.69233e7,17.692579,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2462588561,31,5.6942e7,17.2763371,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2929172095,31,5.69042e7,16.1653949,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2944528308,31,5.69179e7,17.0385252,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,295145311,31,5.69478e7,17.4447455,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3899371692,31,5.69146e7,17.6309409,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1038419084,33,5.69272e7,19.0666002,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1109759726,33,5.69e7,19.3163205,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1963882461,33,5.69478e7,18.4034288,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1989163906,33,5.69057e7,19.3793435,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2479233904,33,5.69167e7,18.0894513,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2497612078,33,5.6916e7,18.8888271,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3214090957,33,5.69045e7,17.938142,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3465092140,33,5.69029e7,18.9305267,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,4061834237,33,5.69113e7,18.3598438,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,52313467,33,5.6896e7,20.1804696,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1208640119,35,5.69008e7,21.5317042,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1428058240,35,5.68991e7,19.487145,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,15941194,35,5.69148e7,20.7364536,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2213813141,35,5.69172e7,19.7478318,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2291375163,35,5.69051e7,19.8828267,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,236500538,35,5.6905e7,20.1480627,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,252145784,35,5.69025e7,24.2976575,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2544196106,35,5.68953e7,20.6964955,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2745802022,35,5.68857e7,20.2655197,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3596893902,35,5.69094e7,20.9437898,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1380354363,37,5.68793e7,21.766652,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3048518942,37,5.68913e7,23.1387069,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3182806193,37,5.69003e7,22.4625287,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3244629827,37,5.68988e7,19.1701844,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3452769998,37,5.69008e7,24.7014282,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,4262333788,37,5.69074e7,24.0623974,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,45994245,37,5.69056e7,21.3408684,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,67569244,37,5.691e7,20.3894243,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,814300562,37,5.68952e7,21.6586004,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,870981686,37,5.69033e7,24.6790953,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1129760376,39,5.65095e7,26.0028489,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,148104383,39,5.65079e7,23.7320028,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1655289285,39,5.65177e7,23.9806754,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1845695973,39,5.65161e7,25.046848,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2121257682,39,5.65012e7,25.516906,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2943233938,39,5.65031e7,25.6337269,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3030918353,39,5.64984e7,25.3156485,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3096268031,39,5.65084e7,26.3013936,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3338611973,39,5.65052e7,23.3523177,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,662283236,39,5.65332e7,24.4969627,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1005104349,41,5.61675e7,25.5968705,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1534696584,41,5.6164e7,25.5114305,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,225016911,41,5.61668e7,26.2612544,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2317592996,41,5.61656e7,28.5551698,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2716090479,41,5.61612e7,25.5914416,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3258958499,41,5.61716e7,26.4831354,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,329433595,41,5.61809e7,27.8320037,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3444774395,41,5.61656e7,25.6040245,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,438234340,41,5.61696e7,26.5168385,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,953901905,41,5.61859e7,27.0110087,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1660595499,5,5.861e7,1.4007351,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1714105051,5,5.8617e7,1.3555977,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2169593505,5,5.86152e7,1.685627,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2538991366,5,5.86134e7,1.4360617,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2909674750,5,5.861e7,1.8978298,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3018546641,5,5.86175e7,1.317605,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3634057553,5,5.86157e7,1.8982068,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,4139823947,5,5.86102e7,1.4625719,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,4197766176,5,5.86146e7,1.8467274,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,5947179,5,5.86101e7,1.5319182,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1006581332,7,5.79808e7,2.3277214,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1176932870,7,5.79795e7,2.9670737,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1821427372,7,5.79821e7,2.7091349,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2689963385,7,5.79779e7,2.7313446,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2751971336,7,5.79791e7,2.2424444,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3385142830,7,5.79809e7,2.5264358,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3409620994,7,5.79809e7,2.8274783,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,447101461,7,5.79794e7,2.5546147,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,468006976,7,5.79791e7,2.6834553,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,880982686,7,5.79807e7,2.7252702,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1130292821,9,5.76814e7,3.6771496,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1392296365,9,5.76725e7,2.6486512,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2814468992,9,5.76887e7,2.7258018,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3044209910,9,5.76836e7,3.0837605,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3261319673,9,5.76502e7,3.1476372,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3543870990,9,5.76733e7,3.2969178,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3602499071,9,5.76764e7,2.8069854,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3926221275,9,5.76358e7,3.6407932,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,42413356,9,5.76543e7,3.6780248,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,697383862,9,5.76762e7,2.8679348,CosineDist,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1355586937,11,5.75874e7,4.2231682,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1768760743,11,5.75813e7,4.4281449,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2652796558,11,5.75942e7,4.5239365,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3000698040,11,5.75811e7,4.4645545,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3160233726,11,5.75977e7,4.3718016,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3479820580,11,5.75747e7,4.5598391,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3649546841,11,5.75919e7,4.5333239,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,4031091536,11,5.75967e7,4.2489765,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,675182737,11,5.75843e7,4.7468264,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,722170199,11,5.75821e7,4.231254,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1020330993,13,5.75524e7,5.164235,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1241334511,13,5.75495e7,5.4103604,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1561739573,13,5.75336e7,5.5963009,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2082789969,13,5.7551e7,4.8707408,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2422820678,13,5.75434e7,5.2517881,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,373102896,13,5.75621e7,5.3795691,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3777256655,13,5.75463e7,5.4117571,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,4101453586,13,5.75241e7,5.6417528,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,419645993,13,5.75347e7,5.0479051,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,772616242,13,5.75475e7,5.4524708,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1536731824,15,5.72335e7,6.333615,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1944031661,15,5.72338e7,6.0813341,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,195370354,15,5.72366e7,6.3937058,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2392820273,15,5.72203e7,6.8601761,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2931326369,15,5.72335e7,6.9361847,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3012361418,15,5.72431e7,6.4151699,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3763622817,15,5.72322e7,5.8222974,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3796973136,15,5.72426e7,6.2190237,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3815196410,15,5.7239e7,6.6543558,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,604489562,15,5.72402e7,5.9067223,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1587347134,17,5.72318e7,8.3510397,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,186564236,17,5.72296e7,8.0372786,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2166881926,17,5.72264e7,8.7011871,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2186186592,17,5.72213e7,7.4596098,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2238747886,17,5.72269e7,7.7365508,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,224585247,17,5.72038e7,8.3137344,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2339120676,17,5.72291e7,7.8536875,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3093014142,17,5.72342e7,8.0038773,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3258302586,17,5.72228e7,9.7225913,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3629043986,17,5.7231e7,8.1193732,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1088367163,19,5.72126e7,8.8739144,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1245540782,19,5.72105e7,9.2350105,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2410109332,19,5.72119e7,8.9461344,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2455416769,19,5.72265e7,10.1382726,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2591120440,19,5.72219e7,8.3985709,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2650271871,19,5.72143e7,9.8850802,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2789252227,19,5.72029e7,8.8465496,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3130995382,19,5.72138e7,9.0407453,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3357853995,19,5.72309e7,8.9004556,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,824849990,19,5.72099e7,8.5652704,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1244389436,21,5.72002e7,9.8328227,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1393653782,21,5.72038e7,9.4328342,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1761682951,21,5.71949e7,9.9051874,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,196162340,21,5.71951e7,9.8929513,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,1984034111,21,5.71921e7,9.8560016,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,2569047889,21,5.72077e7,9.8501913,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,3286463093,21,5.71872e7,9.6993049,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,4196464565,21,5.72009e7,9.6302525,SqEuclidean,closemixed,0.0,0,insample,extreme1
cross_scenario,k_medoids,744301781,21,5.72043e7,9.9545071,SqEuclidean,closemixed,0.0,0,insample,extreme1
